date_key,full_date,year,month,day,day_of_week,is_weekend,is_finals
559,2013-07-12,2013,7,12,Friday,0,0
560,2013-07-13,2013,7,13,Saturday,1,0
561,2013-07-14,2013,7,14,Sunday,1,0
562,2013-07-15,2013,7,15,Monday,0,0
563,2013-07-16,2013,7,16,Tuesday,0,0
564,2013-07-17,2013,7,17,Wednesday,0,0
565,2013-07-18,2013,7,18,Thursday,0,0
566,2013-07-19,2013,7,19,Friday,0,0
567,2013-07-20,2013,7,20,Saturday,1,0
568,2013-07-21,2013,7,21,Sunday,1,0
569,2013-07-22,2013,7,22,Monday,0,0
570,2013-07-23,2013,7,23,Tuesday,0,0
571,2013-07-24,2013,7,24,Wednesday,0,0
572,2013-07-25,2013,7,25,Thursday,0,0
573,2013-07-26,2013,7,26,Friday,0,0
574,2013-07-27,2013,7,27,Saturday,1,0
575,2013-07-28,2013,7,28,Sunday,1,0
576,2013-07-29,2013,7,29,Monday,0,0
577,2013-07-30,2013,7,30,Tuesday,0,0
578,2013-07-31,2013,7,31,Wednesday,0,0
579,2013-08-01,2013,8,1,Thursday,0,0
580,2013-08-02,2013,8,2,Friday,0,0
581,2013-08-03,2013,8,3,Saturday,1,0
582,2013-08-04,2013,8,4,Sunday,1,0
583,2013-08-05,2013,8,5,Monday,0,0
584,2013-08-06,2013,8,6,Tuesday,0,0
585,2013-08-07,2013,8,7,Wednesday,0,0
586,2013-08-08,2013,8,8,Thursday,0,0
587,2013-08-09,2013,8,9,Friday,0,0
588,2013-08-10,2013,8,10,Saturday,1,0
589,2013-08-11,2013,8,11,Sunday,1,0
590,2013-08-12,2013,8,12,Monday,0,0
591,2013-08-13,2013,8,13,Tuesday,0,0
592,2013-08-14,2013,8,14,Wednesday,0,0
593,2013-08-15,2013,8,15,Thursday,0,0
594,2013-08-16,2013,8,16,Friday,0,0
595,2013-08-17,2013,8,17,Saturday,1,0
596,2013-08-18,2013,8,18,Sunday,1,0
597,2013-08-19,2013,8,19,Monday,0,0
598,2013-08-20,2013,8,20,Tuesday,0,0
599,2013-08-21,2013,8,21,Wednesday,0,0
600,2013-08-22,2013,8,22,Thursday,0,0
601,2013-08-23,2013,8,23,Friday,0,0
602,2013-08-24,2013,8,24,Saturday,1,0
603,2013-08-25,2013,8,25,Sunday,1,0
604,2013-08-26,2013,8,26,Monday,0,0
605,2013-08-27,2013,8,27,Tuesday,0,0
606,2013-08-28,2013,8,28,Wednesday,0,0
607,2013-08-29,2013,8,29,Thursday,0,0
608,2013-08-30,2013,8,30,Friday,0,0
609,2013-08-31,2013,8,31,Saturday,1,0
610,2013-09-01,2013,9,1,Sunday,1,0
611,2013-09-02,2013,9,2,Monday,0,0
612,2013-09-03,2013,9,3,Tuesday,0,0
613,2013-09-04,2013,9,4,Wednesday,0,0
614,2013-09-05,2013,9,5,Thursday,0,0
615,2013-09-06,2013,9,6,Friday,0,0
616,2013-09-07,2013,9,7,Saturday,1,0
617,2013-09-08,2013,9,8,Sunday,1,0
618,2013-09-09,2013,9,9,Monday,0,0
619,2013-09-10,2013,9,10,Tuesday,0,0
620,2013-09-11,2013,9,11,Wednesday,0,0
621,2013-09-12,2013,9,12,Thursday,0,0
622,2013-09-13,2013,9,13,Friday,0,0
623,2013-09-14,2013,9,14,Saturday,1,0
624,2013-09-15,2013,9,15,Sunday,1,0
625,2013-09-16,2013,9,16,Monday,0,0
626,2013-09-17,2013,9,17,Tuesday,0,0
627,2013-09-18,2013,9,18,Wednesday,0,0
628,2013-09-19,2013,9,19,Thursday,0,0
629,2013-09-20,2013,9,20,Friday,0,0
630,2013-09-21,2013,9,21,Saturday,1,0
631,2013-09-22,2013,9,22,Sunday,1,0
632,2013-09-23,2013,9,23,Monday,0,0
633,2013-09-24,2013,9,24,Tuesday,0,0
634,2013-09-25,2013,9,25,Wednesday,0,0
635,2013-09-26,2013,9,26,Thursday,0,0
636,2013-09-27,2013,9,27,Friday,0,0
637,2013-09-28,2013,9,28,Saturday,1,0
638,2013-09-29,2013,9,29,Sunday,1,0
639,2013-09-30,2013,9,30,Monday,0,0
640,2013-10-01,2013,10,1,Tuesday,0,0
641,2013-10-02,2013,10,2,Wednesday,0,0
642,2013-10-03,2013,10,3,Thursday,0,0
643,2013-10-04,2013,10,4,Friday,0,0
644,2013-10-05,2013,10,5,Saturday,1,0
645,2013-10-06,2013,10,6,Sunday,1,0
646,2013-10-07,2013,10,7,Monday,0,0
647,2013-10-08,2013,10,8,Tuesday,0,0
648,2013-10-09,2013,10,9,Wednesday,0,0
649,2013-10-10,2013,10,10,Thursday,0,0
650,2013-10-11,2013,10,11,Friday,0,0
651,2013-10-12,2013,10,12,Saturday,1,0
652,2013-10-13,2013,10,13,Sunday,1,0
653,2013-10-14,2013,10,14,Monday,0,0
654,2013-10-15,2013,10,15,Tuesday,0,0
655,2013-10-16,2013,10,16,Wednesday,0,0
656,2013-10-17,2013,10,17,Thursday,0,0
657,2013-10-18,2013,10,18,Friday,0,0
658,2013-10-19,2013,10,19,Saturday,1,0
659,2013-10-20,2013,10,20,Sunday,1,0
660,2013-10-21,2013,10,21,Monday,0,0
661,2013-10-22,2013,10,22,Tuesday,0,0
662,2013-10-23,2013,10,23,Wednesday,0,0
663,2013-10-24,2013,10,24,Thursday,0,0
664,2013-10-25,2013,10,25,Friday,0,0
665,2013-10-26,2013,10,26,Saturday,1,0
666,2013-10-27,2013,10,27,Sunday,1,0
667,2013-10-28,2013,10,28,Monday,0,0
668,2013-10-29,2013,10,29,Tuesday,0,0
669,2013-10-30,2013,10,30,Wednesday,0,0
670,2013-10-31,2013,10,31,Thursday,0,0
671,2013-11-01,2013,11,1,Friday,0,0
672,2013-11-02,2013,11,2,Saturday,1,0
673,2013-11-03,2013,11,3,Sunday,1,0
674,2013-11-04,2013,11,4,Monday,0,0
675,2013-11-05,2013,11,5,Tuesday,0,0
676,2013-11-06,2013,11,6,Wednesday,0,0
677,2013-11-07,2013,11,7,Thursday,0,0
678,2013-11-08,2013,11,8,Friday,0,0
679,2013-11-09,2013,11,9,Saturday,1,0
680,2013-11-10,2013,11,10,Sunday,1,0
681,2013-11-11,2013,11,11,Monday,0,0
682,2013-11-12,2013,11,12,Tuesday,0,0
683,2013-11-13,2013,11,13,Wednesday,0,0
684,2013-11-14,2013,11,14,Thursday,0,0
685,2013-11-15,2013,11,15,Friday,0,0
686,2013-11-16,2013,11,16,Saturday,1,0
687,2013-11-17,2013,11,17,Sunday,1,0
688,2013-11-18,2013,11,18,Monday,0,0
689,2013-11-19,2013,11,19,Tuesday,0,0
690,2013-11-20,2013,11,20,Wednesday,0,0
691,2013-11-21,2013,11,21,Thursday,0,0
692,2013-11-22,2013,11,22,Friday,0,0
693,2013-11-23,2013,11,23,Saturday,1,0
694,2013-11-24,2013,11,24,Sunday,1,0
695,2013-11-25,2013,11,25,Monday,0,0
696,2013-11-26,2013,11,26,Tuesday,0,0
697,2013-11-27,2013,11,27,Wednesday,0,0
698,2013-11-28,2013,11,28,Thursday,0,0
699,2013-11-29,2013,11,29,Friday,0,0
700,2013-11-30,2013,11,30,Saturday,1,0
701,2013-12-01,2013,12,1,Sunday,1,0
702,2013-12-02,2013,12,2,Monday,0,0
703,2013-12-03,2013,12,3,Tuesday,0,0
704,2013-12-04,2013,12,4,Wednesday,0,0
705,2013-12-05,2013,12,5,Thursday,0,0
706,2013-12-06,2013,12,6,Friday,0,0
707,2013-12-07,2013,12,7,Saturday,1,0
708,2013-12-08,2013,12,8,Sunday,1,0
709,2013-12-09,2013,12,9,Monday,0,0
710,2013-12-10,2013,12,10,Tuesday,0,0
711,2013-12-11,2013,12,11,Wednesday,0,0
712,2013-12-12,2013,12,12,Thursday,0,0
713,2013-12-13,2013,12,13,Friday,0,0
714,2013-12-14,2013,12,14,Saturday,1,0
715,2013-12-15,2013,12,15,Sunday,1,0
716,2013-12-16,2013,12,16,Monday,0,0
717,2013-12-17,2013,12,17,Tuesday,0,0
718,2013-12-18,2013,12,18,Wednesday,0,0
719,2013-12-19,2013,12,19,Thursday,0,0
720,2013-12-20,2013,12,20,Friday,0,0
721,2013-12-21,2013,12,21,Saturday,1,0
722,2013-12-22,2013,12,22,Sunday,1,0
723,2013-12-23,2013,12,23,Monday,0,0
724,2013-12-24,2013,12,24,Tuesday,0,0
725,2013-12-25,2013,12,25,Wednesday,0,0
726,2013-12-26,2013,12,26,Thursday,0,0
727,2013-12-27,2013,12,27,Friday,0,0
728,2013-12-28,2013,12,28,Saturday,1,0
729,2013-12-29,2013,12,29,Sunday,1,0
730,2013-12-30,2013,12,30,Monday,0,0
731,2013-12-31,2013,12,31,Tuesday,0,0
732,2014-01-01,2014,1,1,Wednesday,0,0
733,2014-01-02,2014,1,2,Thursday,0,0
734,2014-01-03,2014,1,3,Friday,0,0
735,2014-01-04,2014,1,4,Saturday,1,0
736,2014-01-05,2014,1,5,Sunday,1,0
737,2014-01-06,2014,1,6,Monday,0,0
738,2014-01-07,2014,1,7,Tuesday,0,0
739,2014-01-08,2014,1,8,Wednesday,0,0
740,2014-01-09,2014,1,9,Thursday,0,0
741,2014-01-10,2014,1,10,Friday,0,0
742,2014-01-11,2014,1,11,Saturday,1,0
743,2014-01-12,2014,1,12,Sunday,1,0
744,2014-01-13,2014,1,13,Monday,0,0
745,2014-01-14,2014,1,14,Tuesday,0,0
746,2014-01-15,2014,1,15,Wednesday,0,0
747,2014-01-16,2014,1,16,Thursday,0,0
748,2014-01-17,2014,1,17,Friday,0,0
749,2014-01-18,2014,1,18,Saturday,1,0
750,2014-01-19,2014,1,19,Sunday,1,0
751,2014-01-20,2014,1,20,Monday,0,0
752,2014-01-21,2014,1,21,Tuesday,0,0
753,2014-01-22,2014,1,22,Wednesday,0,0
754,2014-01-23,2014,1,23,Thursday,0,0
755,2014-01-24,2014,1,24,Friday,0,0
756,2014-01-25,2014,1,25,Saturday,1,0
757,2014-01-26,2014,1,26,Sunday,1,0
758,2014-01-27,2014,1,27,Monday,0,0
759,2014-01-28,2014,1,28,Tuesday,0,0
760,2014-01-29,2014,1,29,Wednesday,0,0
761,2014-01-30,2014,1,30,Thursday,0,0
762,2014-01-31,2014,1,31,Friday,0,0
763,2014-02-01,2014,2,1,Saturday,1,0
764,2014-02-02,2014,2,2,Sunday,1,0
765,2014-02-03,2014,2,3,Monday,0,0
766,2014-02-04,2014,2,4,Tuesday,0,0
767,2014-02-05,2014,2,5,Wednesday,0,0
768,2014-02-06,2014,2,6,Thursday,0,0
769,2014-02-07,2014,2,7,Friday,0,0
770,2014-02-08,2014,2,8,Saturday,1,0
771,2014-02-09,2014,2,9,Sunday,1,0
772,2014-02-10,2014,2,10,Monday,0,0
773,2014-02-11,2014,2,11,Tuesday,0,0
774,2014-02-12,2014,2,12,Wednesday,0,0
775,2014-02-13,2014,2,13,Thursday,0,0
776,2014-02-14,2014,2,14,Friday,0,0
777,2014-02-15,2014,2,15,Saturday,1,0
778,2014-02-16,2014,2,16,Sunday,1,0
779,2014-02-17,2014,2,17,Monday,0,0
780,2014-02-18,2014,2,18,Tuesday,0,0
781,2014-02-19,2014,2,19,Wednesday,0,0
782,2014-02-20,2014,2,20,Thursday,0,0
783,2014-02-21,2014,2,21,Friday,0,0
784,2014-02-22,2014,2,22,Saturday,1,0
785,2014-02-23,2014,2,23,Sunday,1,0
786,2014-02-24,2014,2,24,Monday,0,0
787,2014-02-25,2014,2,25,Tuesday,0,0
788,2014-02-26,2014,2,26,Wednesday,0,0
789,2014-02-27,2014,2,27,Thursday,0,0
790,2014-02-28,2014,2,28,Friday,0,0
791,2014-03-01,2014,3,1,Saturday,1,0
792,2014-03-02,2014,3,2,Sunday,1,0
793,2014-03-03,2014,3,3,Monday,0,0
794,2014-03-04,2014,3,4,Tuesday,0,0
795,2014-03-05,2014,3,5,Wednesday,0,0
796,2014-03-06,2014,3,6,Thursday,0,0
797,2014-03-07,2014,3,7,Friday,0,0
798,2014-03-08,2014,3,8,Saturday,1,0
799,2014-03-09,2014,3,9,Sunday,1,0
800,2014-03-10,2014,3,10,Monday,0,0
801,2014-03-11,2014,3,11,Tuesday,0,0
802,2014-03-12,2014,3,12,Wednesday,0,0
803,2014-03-13,2014,3,13,Thursday,0,0
804,2014-03-14,2014,3,14,Friday,0,0
805,2014-03-15,2014,3,15,Saturday,1,0
806,2014-03-16,2014,3,16,Sunday,1,0
807,2014-03-17,2014,3,17,Monday,0,0
808,2014-03-18,2014,3,18,Tuesday,0,0
809,2014-03-19,2014,3,19,Wednesday,0,0
810,2014-03-20,2014,3,20,Thursday,0,0
811,2014-03-21,2014,3,21,Friday,0,0
812,2014-03-22,2014,3,22,Saturday,1,0
813,2014-03-23,2014,3,23,Sunday,1,0
814,2014-03-24,2014,3,24,Monday,0,0
815,2014-03-25,2014,3,25,Tuesday,0,0
816,2014-03-26,2014,3,26,Wednesday,0,0
817,2014-03-27,2014,3,27,Thursday,0,0
818,2014-03-28,2014,3,28,Friday,0,0
819,2014-03-29,2014,3,29,Saturday,1,0
820,2014-03-30,2014,3,30,Sunday,1,0
821,2014-03-31,2014,3,31,Monday,0,0
822,2014-04-01,2014,4,1,Tuesday,0,0
823,2014-04-02,2014,4,2,Wednesday,0,0
824,2014-04-03,2014,4,3,Thursday,0,0
825,2014-04-04,2014,4,4,Friday,0,0
826,2014-04-05,2014,4,5,Saturday,1,0
827,2014-04-06,2014,4,6,Sunday,1,0
828,2014-04-07,2014,4,7,Monday,0,0
829,2014-04-08,2014,4,8,Tuesday,0,0
830,2014-04-09,2014,4,9,Wednesday,0,0
831,2014-04-10,2014,4,10,Thursday,0,0
832,2014-04-11,2014,4,11,Friday,0,0
833,2014-04-12,2014,4,12,Saturday,1,0
834,2014-04-13,2014,4,13,Sunday,1,0
835,2014-04-14,2014,4,14,Monday,0,0
836,2014-04-15,2014,4,15,Tuesday,0,0
837,2014-04-16,2014,4,16,Wednesday,0,0
838,2014-04-17,2014,4,17,Thursday,0,0
839,2014-04-18,2014,4,18,Friday,0,0
840,2014-04-19,2014,4,19,Saturday,1,0
841,2014-04-20,2014,4,20,Sunday,1,0
842,2014-04-21,2014,4,21,Monday,0,0
843,2014-04-22,2014,4,22,Tuesday,0,0
844,2014-04-23,2014,4,23,Wednesday,0,0
845,2014-04-24,2014,4,24,Thursday,0,0
846,2014-04-25,2014,4,25,Friday,0,0
847,2014-04-26,2014,4,26,Saturday,1,0
848,2014-04-27,2014,4,27,Sunday,1,0
849,2014-04-28,2014,4,28,Monday,0,0
850,2014-04-29,2014,4,29,Tuesday,0,0
851,2014-04-30,2014,4,30,Wednesday,0,0
852,2014-05-01,2014,5,1,Thursday,0,0
853,2014-05-02,2014,5,2,Friday,0,0
854,2014-05-03,2014,5,3,Saturday,1,0
855,2014-05-04,2014,5,4,Sunday,1,0
856,2014-05-05,2014,5,5,Monday,0,0
857,2014-05-06,2014,5,6,Tuesday,0,0
858,2014-05-07,2014,5,7,Wednesday,0,0
859,2014-05-08,2014,5,8,Thursday,0,0
860,2014-05-09,2014,5,9,Friday,0,0
861,2014-05-10,2014,5,10,Saturday,1,0
862,2014-05-11,2014,5,11,Sunday,1,0
863,2014-05-12,2014,5,12,Monday,0,0
864,2014-05-13,2014,5,13,Tuesday,0,0
865,2014-05-14,2014,5,14,Wednesday,0,0
866,2014-05-15,2014,5,15,Thursday,0,0
867,2014-05-16,2014,5,16,Friday,0,0
868,2014-05-17,2014,5,17,Saturday,1,0
869,2014-05-18,2014,5,18,Sunday,1,0
870,2014-05-19,2014,5,19,Monday,0,0
871,2014-05-20,2014,5,20,Tuesday,0,0
872,2014-05-21,2014,5,21,Wednesday,0,0
873,2014-05-22,2014,5,22,Thursday,0,0
874,2014-05-23,2014,5,23,Friday,0,0
875,2014-05-24,2014,5,24,Saturday,1,0
876,2014-05-25,2014,5,25,Sunday,1,0
877,2014-05-26,2014,5,26,Monday,0,0
878,2014-05-27,2014,5,27,Tuesday,0,0
879,2014-05-28,2014,5,28,Wednesday,0,0
880,2014-05-29,2014,5,29,Thursday,0,0
881,2014-05-30,2014,5,30,Friday,0,0
882,2014-05-31,2014,5,31,Saturday,1,0
883,2014-06-01,2014,6,1,Sunday,1,0
884,2014-06-02,2014,6,2,Monday,0,0
885,2014-06-03,2014,6,3,Tuesday,0,0
886,2014-06-04,2014,6,4,Wednesday,0,0
887,2014-06-05,2014,6,5,Thursday,0,0
888,2014-06-06,2014,6,6,Friday,0,0
889,2014-06-07,2014,6,7,Saturday,1,0
890,2014-06-08,2014,6,8,Sunday,1,0
891,2014-06-09,2014,6,9,Monday,0,0
892,2014-06-10,2014,6,10,Tuesday,0,0
893,2014-06-11,2014,6,11,Wednesday,0,0
894,2014-06-12,2014,6,12,Thursday,0,0
895,2014-06-13,2014,6,13,Friday,0,0
896,2014-06-14,2014,6,14,Saturday,1,0
897,2014-06-15,2014,6,15,Sunday,1,0
898,2014-06-16,2014,6,16,Monday,0,0
899,2014-06-17,2014,6,17,Tuesday,0,0
900,2014-06-18,2014,6,18,Wednesday,0,0
901,2014-06-19,2014,6,19,Thursday,0,0
902,2014-06-20,2014,6,20,Friday,0,0
903,2014-06-21,2014,6,21,Saturday,1,0
904,2014-06-22,2014,6,22,Sunday,1,0
905,2014-06-23,2014,6,23,Monday,0,0
906,2014-06-24,2014,6,24,Tuesday,0,0
907,2014-06-25,2014,6,25,Wednesday,0,0
908,2014-06-26,2014,6,26,Thursday,0,0
909,2014-06-27,2014,6,27,Friday,0,0
910,2014-06-28,2014,6,28,Saturday,1,0
911,2014-06-29,2014,6,29,Sunday,1,0
912,2014-06-30,2014,6,30,Monday,0,0
913,2014-07-01,2014,7,1,Tuesday,0,0
914,2014-07-02,2014,7,2,Wednesday,0,0
915,2014-07-03,2014,7,3,Thursday,0,0
916,2014-07-04,2014,7,4,Friday,0,0
917,2014-07-05,2014,7,5,Saturday,1,0
918,2014-07-06,2014,7,6,Sunday,1,0
919,2014-07-07,2014,7,7,Monday,0,0
920,2014-07-08,2014,7,8,Tuesday,0,0
921,2014-07-09,2014,7,9,Wednesday,0,0
922,2014-07-10,2014,7,10,Thursday,0,0
923,2014-07-11,2014,7,11,Friday,0,0
924,2014-07-12,2014,7,12,Saturday,1,0
925,2014-07-13,2014,7,13,Sunday,1,0
926,2014-07-14,2014,7,14,Monday,0,0
927,2014-07-15,2014,7,15,Tuesday,0,0
928,2014-07-16,2014,7,16,Wednesday,0,0
929,2014-07-17,2014,7,17,Thursday,0,0
930,2014-07-18,2014,7,18,Friday,0,0
931,2014-07-19,2014,7,19,Saturday,1,0
932,2014-07-20,2014,7,20,Sunday,1,0
933,2014-07-21,2014,7,21,Monday,0,0
934,2014-07-22,2014,7,22,Tuesday,0,0
935,2014-07-23,2014,7,23,Wednesday,0,0
936,2014-07-24,2014,7,24,Thursday,0,0
937,2014-07-25,2014,7,25,Friday,0,0
938,2014-07-26,2014,7,26,Saturday,1,0
939,2014-07-27,2014,7,27,Sunday,1,0
940,2014-07-28,2014,7,28,Monday,0,0
941,2014-07-29,2014,7,29,Tuesday,0,0
942,2014-07-30,2014,7,30,Wednesday,0,0
943,2014-07-31,2014,7,31,Thursday,0,0
944,2014-08-01,2014,8,1,Friday,0,0
945,2014-08-02,2014,8,2,Saturday,1,0
946,2014-08-03,2014,8,3,Sunday,1,0
947,2014-08-04,2014,8,4,Monday,0,0
948,2014-08-05,2014,8,5,Tuesday,0,0
949,2014-08-06,2014,8,6,Wednesday,0,0
950,2014-08-07,2014,8,7,Thursday,0,0
951,2014-08-08,2014,8,8,Friday,0,0
952,2014-08-09,2014,8,9,Saturday,1,0
953,2014-08-10,2014,8,10,Sunday,1,0
954,2014-08-11,2014,8,11,Monday,0,0
955,2014-08-12,2014,8,12,Tuesday,0,0
956,2014-08-13,2014,8,13,Wednesday,0,0
957,2014-08-14,2014,8,14,Thursday,0,0
958,2014-08-15,2014,8,15,Friday,0,0
959,2014-08-16,2014,8,16,Saturday,1,0
960,2014-08-17,2014,8,17,Sunday,1,0
961,2014-08-18,2014,8,18,Monday,0,0
962,2014-08-19,2014,8,19,Tuesday,0,0
963,2014-08-20,2014,8,20,Wednesday,0,0
964,2014-08-21,2014,8,21,Thursday,0,0
965,2014-08-22,2014,8,22,Friday,0,0
966,2014-08-23,2014,8,23,Saturday,1,0
967,2014-08-24,2014,8,24,Sunday,1,0
968,2014-08-25,2014,8,25,Monday,0,0
969,2014-08-26,2014,8,26,Tuesday,0,0
970,2014-08-27,2014,8,27,Wednesday,0,0
971,2014-08-28,2014,8,28,Thursday,0,0
972,2014-08-29,2014,8,29,Friday,0,0
973,2014-08-30,2014,8,30,Saturday,1,0
974,2014-08-31,2014,8,31,Sunday,1,0
975,2014-09-01,2014,9,1,Monday,0,0
976,2014-09-02,2014,9,2,Tuesday,0,0
977,2014-09-03,2014,9,3,Wednesday,0,0
978,2014-09-04,2014,9,4,Thursday,0,0
979,2014-09-05,2014,9,5,Friday,0,0
980,2014-09-06,2014,9,6,Saturday,1,0
981,2014-09-07,2014,9,7,Sunday,1,0
982,2014-09-08,2014,9,8,Monday,0,0
983,2014-09-09,2014,9,9,Tuesday,0,0
984,2014-09-10,2014,9,10,Wednesday,0,0
985,2014-09-11,2014,9,11,Thursday,0,0
986,2014-09-12,2014,9,12,Friday,0,0
987,2014-09-13,2014,9,13,Saturday,1,0
988,2014-09-14,2014,9,14,Sunday,1,0
989,2014-09-15,2014,9,15,Monday,0,0
990,2014-09-16,2014,9,16,Tuesday,0,0
991,2014-09-17,2014,9,17,Wednesday,0,0
992,2014-09-18,2014,9,18,Thursday,0,0
993,2014-09-19,2014,9,19,Friday,0,0
994,2014-09-20,2014,9,20,Saturday,1,0
995,2014-09-21,2014,9,21,Sunday,1,0
996,2014-09-22,2014,9,22,Monday,0,0
997,2014-09-23,2014,9,23,Tuesday,0,0
998,2014-09-24,2014,9,24,Wednesday,0,0
999,2014-09-25,2014,9,25,Thursday,0,0
1000,2014-09-26,2014,9,26,Friday,0,0
1001,2014-09-27,2014,9,27,Saturday,1,0
1002,2014-09-28,2014,9,28,Sunday,1,0
1003,2014-09-29,2014,9,29,Monday,0,0
1004,2014-09-30,2014,9,30,Tuesday,0,0
1005,2014-10-01,2014,10,1,Wednesday,0,0
1006,2014-10-02,2014,10,2,Thursday,0,0
1007,2014-10-03,2014,10,3,Friday,0,0
1008,2014-10-04,2014,10,4,Saturday,1,0
1009,2014-10-05,2014,10,5,Sunday,1,0
1010,2014-10-06,2014,10,6,Monday,0,0
1011,2014-10-07,2014,10,7,Tuesday,0,0
1012,2014-10-08,2014,10,8,Wednesday,0,0
1013,2014-10-09,2014,10,9,Thursday,0,0
1014,2014-10-10,2014,10,10,Friday,0,0
1015,2014-10-11,2014,10,11,Saturday,1,0
1016,2014-10-12,2014,10,12,Sunday,1,0
1017,2014-10-13,2014,10,13,Monday,0,0
1018,2014-10-14,2014,10,14,Tuesday,0,0
1019,2014-10-15,2014,10,15,Wednesday,0,0
1020,2014-10-16,2014,10,16,Thursday,0,0
1021,2014-10-17,2014,10,17,Friday,0,0
1022,2014-10-18,2014,10,18,Saturday,1,0
1023,2014-10-19,2014,10,19,Sunday,1,0
1024,2014-10-20,2014,10,20,Monday,0,0
1025,2014-10-21,2014,10,21,Tuesday,0,0
1026,2014-10-22,2014,10,22,Wednesday,0,0
1027,2014-10-23,2014,10,23,Thursday,0,0
1028,2014-10-24,2014,10,24,Friday,0,0
1029,2014-10-25,2014,10,25,Saturday,1,0
1030,2014-10-26,2014,10,26,Sunday,1,0
1031,2014-10-27,2014,10,27,Monday,0,0
1032,2014-10-28,2014,10,28,Tuesday,0,0
1033,2014-10-29,2014,10,29,Wednesday,0,0
1034,2014-10-30,2014,10,30,Thursday,0,0
1035,2014-10-31,2014,10,31,Friday,0,0
1036,2014-11-01,2014,11,1,Saturday,1,0
1037,2014-11-02,2014,11,2,Sunday,1,0
1038,2014-11-03,2014,11,3,Monday,0,0
1039,2014-11-04,2014,11,4,Tuesday,0,0
1040,2014-11-05,2014,11,5,Wednesday,0,0
1041,2014-11-06,2014,11,6,Thursday,0,0
1042,2014-11-07,2014,11,7,Friday,0,0
1043,2014-11-08,2014,11,8,Saturday,1,0
1044,2014-11-09,2014,11,9,Sunday,1,0
1045,2014-11-10,2014,11,10,Monday,0,0
1046,2014-11-11,2014,11,11,Tuesday,0,0
1047,2014-11-12,2014,11,12,Wednesday,0,0
1048,2014-11-13,2014,11,13,Thursday,0,0
1049,2014-11-14,2014,11,14,Friday,0,0
1050,2014-11-15,2014,11,15,Saturday,1,0
1051,2014-11-16,2014,11,16,Sunday,1,0
1052,2014-11-17,2014,11,17,Monday,0,0
1053,2014-11-18,2014,11,18,Tuesday,0,0
1054,2014-11-19,2014,11,19,Wednesday,0,0
1055,2014-11-20,2014,11,20,Thursday,0,0
1056,2014-11-21,2014,11,21,Friday,0,0
1057,2014-11-22,2014,11,22,Saturday,1,0
1058,2014-11-23,2014,11,23,Sunday,1,0
1059,2014-11-24,2014,11,24,Monday,0,0
1060,2014-11-25,2014,11,25,Tuesday,0,0
1061,2014-11-26,2014,11,26,Wednesday,0,0
1062,2014-11-27,2014,11,27,Thursday,0,0
1063,2014-11-28,2014,11,28,Friday,0,0
1064,2014-11-29,2014,11,29,Saturday,1,0
1065,2014-11-30,2014,11,30,Sunday,1,0
1066,2014-12-01,2014,12,1,Monday,0,0
1067,2014-12-02,2014,12,2,Tuesday,0,0
1068,2014-12-03,2014,12,3,Wednesday,0,0
1069,2014-12-04,2014,12,4,Thursday,0,0
1070,2014-12-05,2014,12,5,Friday,0,0
1071,2014-12-06,2014,12,6,Saturday,1,0
1072,2014-12-07,2014,12,7,Sunday,1,0
1073,2014-12-08,2014,12,8,Monday,0,0
1074,2014-12-09,2014,12,9,Tuesday,0,0
1075,2014-12-10,2014,12,10,Wednesday,0,0
1076,2014-12-11,2014,12,11,Thursday,0,0
1077,2014-12-12,2014,12,12,Friday,0,0
1078,2014-12-13,2014,12,13,Saturday,1,0
1079,2014-12-14,2014,12,14,Sunday,1,0
1080,2014-12-15,2014,12,15,Monday,0,0
1081,2014-12-16,2014,12,16,Tuesday,0,0
1082,2014-12-17,2014,12,17,Wednesday,0,0
1083,2014-12-18,2014,12,18,Thursday,0,0
1084,2014-12-19,2014,12,19,Friday,0,0
1085,2014-12-20,2014,12,20,Saturday,1,0
1086,2014-12-21,2014,12,21,Sunday,1,0
1087,2014-12-22,2014,12,22,Monday,0,0
1088,2014-12-23,2014,12,23,Tuesday,0,0
1089,2014-12-24,2014,12,24,Wednesday,0,0
1090,2014-12-25,2014,12,25,Thursday,0,0
1091,2014-12-26,2014,12,26,Friday,0,0
1092,2014-12-27,2014,12,27,Saturday,1,0
1093,2014-12-28,2014,12,28,Sunday,1,0
1094,2014-12-29,2014,12,29,Monday,0,0
1095,2014-12-30,2014,12,30,Tuesday,0,0
1096,2014-12-31,2014,12,31,Wednesday,0,0
1097,2015-01-01,2015,1,1,Thursday,0,0
1098,2015-01-02,2015,1,2,Friday,0,0
1099,2015-01-03,2015,1,3,Saturday,1,0
1100,2015-01-04,2015,1,4,Sunday,1,0
1101,2015-01-05,2015,1,5,Monday,0,0
1102,2015-01-06,2015,1,6,Tuesday,0,0
1103,2015-01-07,2015,1,7,Wednesday,0,0
1104,2015-01-08,2015,1,8,Thursday,0,0
1105,2015-01-09,2015,1,9,Friday,0,0
1106,2015-01-10,2015,1,10,Saturday,1,0
1107,2015-01-11,2015,1,11,Sunday,1,0
1108,2015-01-12,2015,1,12,Monday,0,0
1109,2015-01-13,2015,1,13,Tuesday,0,0
1110,2015-01-14,2015,1,14,Wednesday,0,0
1111,2015-01-15,2015,1,15,Thursday,0,0
1112,2015-01-16,2015,1,16,Friday,0,0
